"","id","actor.name","order","gender","popularity.x","birthday","deathday","birthplace","film","revenue","budget","language","popularity.y","runtime","vote_average","vote_count","director","tagline","genres","certification","month_release","year_release","lustrum","log_popularity","log_revenue","genre6","genre7","genre1","genre2","genre3","genre4","genre5","totxmovie","tot_perso","perc","pass","tot1","gen1","value"
"229","13122","Brandon Quintin Adams",0,2,0.725,"1979-08-22","","Topeka, Kansas, USA","The People Under the Stairs",NA,"6e+06","en","7.607","102","6.4","295","Wes Craven","In every neighborhood there is one house that adults whisper about and children cross the street to avoid.","[35, 18, 27, 9648, 53]","R","November","1991","1990-1995","2.029068876","#<U+FFFD>NOMBRE?","","","Comedy","Drama","Horror","Mystery","Thriller",8,11,0.727272727272727,"Female",0,"gen1",0
"230","13122","Brandon Quintin Adams",0,2,0.725,"1979-08-22","","Topeka, Kansas, USA","The People Under the Stairs",NA,"6e+06","en","7.607","102","6.4","295","Wes Craven","In every neighborhood there is one house that adults whisper about and children cross the street to avoid.","[35, 18, 27, 9648, 53]","R","November","1991","1990-1995","2.029068876","#<U+FFFD>NOMBRE?","","","Comedy","Drama","Horror","Mystery","Thriller",8,11,0.727272727272727,"Male",5,"gen2",2
"231","1598","Robert De Niro",0,2,7.656,"1943-08-17","","Greenwich Village, New York City, New York, USA","Cape Fear","182300000","3.5e+07","en","13.882","128","7.2","1686","Martin Scorsese","There is nothing in the dark that isn't there in the light. Except fear.","[53]","R","November","1991","1990-1995","2.630593037","19.02116424","","","Thriller","","","","",10,17,0.588235294117647,"Female",0,"gen1",0
"232","1598","Robert De Niro",0,2,7.656,"1943-08-17","","Greenwich Village, New York City, New York, USA","Cape Fear","182300000","3.5e+07","en","13.882","128","7.2","1686","Martin Scorsese","There is nothing in the dark that isn't there in the light. Except fear.","[53]","R","November","1991","1990-1995","2.630593037","19.02116424","","","Thriller","","","","",10,17,0.588235294117647,"Male",10,"gen2",2
"233","500","Harvey Keitel",0,2,5.406,"1939-05-13","","Brooklyn, New York, USA","Reservoir Dogs","2859750","1200000","en","17.401","99","8.2","8603","Quentin Tarantino","Every dog has his day.","[80, 53]","R","September","1992","1990-1995","2.856527676","14.86624477","","","Crime","Thriller","","","",15,17,0.882352941176471,"Female",0,"gen1",0
"234","500","Harvey Keitel",0,2,5.406,"1939-05-13","","Brooklyn, New York, USA","Reservoir Dogs","2859750","1200000","en","17.401","99","8.2","8603","Quentin Tarantino","Every dog has his day.","[80, 53]","R","September","1992","1990-1995","2.856527676","14.86624477","","","Crime","Thriller","","","",15,17,0.882352941176471,"Male",1,"gen2",2
"235","364","Michael Keaton",0,2,3.585,"1951-09-05","","Coraopolis, Pennsylvania, USA","Batman Returns","2.8e+08","8e+07","en","19.126","126","6.8","3712","Tim Burton","The Bat, the Cat, the Penguin.","[28, 14]","PG-13","June","1992","1990-1995","2.951048666","19.45030016","","","Action","Fantasy","","","",23,29,0.793103448275862,"Female",0,"gen1",0
"236","364","Michael Keaton",0,2,3.585,"1951-09-05","","Coraopolis, Pennsylvania, USA","Batman Returns","2.8e+08","8e+07","en","19.126","126","6.8","3712","Tim Burton","The Bat, the Cat, the Penguin.","[28, 14]","PG-13","June","1992","1990-1995","2.951048666","19.45030016","","","Action","Fantasy","","","",23,29,0.793103448275862,"Male",4,"gen2",2
"237","8077","Sigourney Weaver",0,1,3.039,"1949-10-08","","Manhattan, New York City, New York, USA","Alien³","159773545","5e+07","en","19.533","114","6.3","3186","David Fincher","The bitch is back.","[28, 27, 878]","R","May","1992","1990-1995","2.972105343","18.88926803","","","Action","Horror","Science Fiction","","",1,23,0.0434782608695652,"Male",1,"gen1",1
"238","8077","Sigourney Weaver",0,1,3.039,"1949-10-08","","Manhattan, New York City, New York, USA","Alien³","159773545","5e+07","en","19.533","114","6.3","3186","David Fincher","The bitch is back.","[28, 27, 878]","R","May","1992","1990-1995","2.972105343","18.88926803","","","Action","Horror","Science Fiction","","",1,23,0.0434782608695652,"Female",0,"gen2",0
"239","11621","Tsunehiko Kamijô",3,2,0.6,"1940-03-07","","Nagano, Nagano Prefecture, Japan","Porco Rosso",NA,NA,"ja","11.082","94","7.8","1458","Hayao Miyazaki","A Pig's Got to Fly","[12, 16, 35]","PG","July","1992","1990-1995","2.40532217","#<U+FFFD>NOMBRE?","","","Adventure","Animation","Comedy","","",4,5,0.8,"Female",0,"gen1",0
"240","11621","Tsunehiko Kamijô",3,2,0.6,"1940-03-07","","Nagano, Nagano Prefecture, Japan","Porco Rosso",NA,NA,"ja","11.082","94","7.8","1458","Hayao Miyazaki","A Pig's Got to Fly","[12, 16, 35]","PG","July","1992","1990-1995","2.40532217","#<U+FFFD>NOMBRE?","","","Adventure","Animation","Comedy","","",4,5,0.8,"Male",4,"gen2",2
"241","6114","Gary Oldman",0,2,8.767,"1958-03-21","","New Cross, London, England, UK","Dracula","215862692","4e+07","en","14.398","128","7.4","2682","Francis Ford Coppola","Love never dies.","[27, 10749]","R","November","1992","1990-1995","2.667089308","19.19015308","","","Horror","Romance","","","",11,18,0.611111111111111,"Female",0,"gen1",0
"242","6114","Gary Oldman",0,2,8.767,"1958-03-21","","New Cross, London, England, UK","Dracula","215862692","4e+07","en","14.398","128","7.4","2682","Francis Ford Coppola","Love never dies.","[27, 10749]","R","November","1992","1990-1995","2.667089308","19.19015308","","","Horror","Romance","","","",11,18,0.611111111111111,"Male",8,"gen2",2
"243","772","Macaulay Culkin",0,2,1.809,"1980-08-26","","New York City, New York, USA","Home Alone 2: Lost in New York","358994850","1.8e+07","en","18.835","120","6.5","5684","Chris Columbus","He's up past his bedtime in the city that never sleeps.","[35, 10751, 12, 80]","PG","November","1992","1990-1995","2.935716841","19.6988186","","","Comedy","Family","Adventure","Crime","",25,41,0.609756097560976,"Female",0,"gen1",0
"244","772","Macaulay Culkin",0,2,1.809,"1980-08-26","","New York City, New York, USA","Home Alone 2: Lost in New York","358994850","1.8e+07","en","18.835","120","6.5","5684","Chris Columbus","He's up past his bedtime in the city that never sleeps.","[35, 10751, 12, 80]","PG","November","1992","1990-1995","2.935716841","19.6988186","","","Comedy","Family","Adventure","Crime","",25,41,0.609756097560976,"Male",2,"gen2",2
"245","33","Clint Eastwood",0,2,8.016,"1930-05-31","","San Francisco, California, USA","Unforgiven","159157447","1.4e+07","en","17.795","131","7.9","2237","Clint Eastwood","Some legends will never be forgotten. Some wrongs can never be forgiven.","[37]","R","August","1992","1990-1995","2.878917519","18.8854045","","","Western","","","","",22,27,0.814814814814815,"Female",0,"gen1",0
"246","33","Clint Eastwood",0,2,8.016,"1930-05-31","","San Francisco, California, USA","Unforgiven","159157447","1.4e+07","en","17.795","131","7.9","2237","Clint Eastwood","Some legends will never be forgotten. Some wrongs can never be forgiven.","[37]","R","August","1992","1990-1995","2.878917519","18.8854045","","","Western","","","","",22,27,0.814814814814815,"Male",9,"gen2",2
"247","1923","Sheryl Lee",0,1,1.016,"1967-04-22","","Augsburg, Germany","Twin Peaks: Fire Walk with Me","4160851","1e+07","en","10.68","135","7.3","989","David Lynch","Meet Laura Palmer... In a town where nothing is as it seems... And everyone has something to hide.","[18, 9648]","R","June","1992","1990-1995","2.368372834","15.24123018","","","Drama","Mystery","","","",13,35,0.371428571428571,"Male",6,"gen1",1
"248","1923","Sheryl Lee",0,1,1.016,"1967-04-22","","Augsburg, Germany","Twin Peaks: Fire Walk with Me","4160851","1e+07","en","10.68","135","7.3","989","David Lynch","Meet Laura Palmer... In a town where nothing is as it seems... And everyone has something to hide.","[18, 9648]","R","June","1992","1990-1995","2.368372834","15.24123018","","","Drama","Mystery","","","",13,35,0.371428571428571,"Female",0,"gen2",0
"249","9374","Meryl Streep",0,1,3.203,"1949-06-22","","Summit, New Jersey, USA","Death Becomes Her","149022650","5.5e+07","en","9.823","104","6.7","1386","Robert Zemeckis","In one small bottle... The fountain of youth. The secret of eternal life. The power of an ancient potion. Sometimes it works... sometimes it doesn't.","[35, 14, 27]","PG-13","July","1992","1990-1995","2.284726575","18.81960887","","","Comedy","Fantasy","Horror","","",9,18,0.5,"Female",6,"gen1",1
"250","9374","Meryl Streep",0,1,3.203,"1949-06-22","","Summit, New Jersey, USA","Death Becomes Her","149022650","5.5e+07","en","9.823","104","6.7","1386","Robert Zemeckis","In one small bottle... The fountain of youth. The secret of eternal life. The power of an ancient potion. Sometimes it works... sometimes it doesn't.","[35, 14, 27]","PG-13","July","1992","1990-1995","2.284726575","18.81960887","","","Comedy","Fantasy","Horror","","",9,18,0.5,"Female",0,"gen2",0
"251","424","Liam Neeson",0,2,5.69,"1952-06-07","","Ballymena, County Antrim, Northern Ireland","Schindler's List","321365567","2.2e+07","en","19.082","195","8.6","9191","Steven Spielberg","Whoever saves one life, saves the world entire.","[18, 36, 10752]","R","November","1993","1990-1995","2.948745482","19.58808987","","","Drama","History","War","","",46,57,0.807017543859649,"Female",0,"gen1",0
"252","424","Liam Neeson",0,2,5.69,"1952-06-07","","Ballymena, County Antrim, Northern Ireland","Schindler's List","321365567","2.2e+07","en","19.082","195","8.6","9191","Steven Spielberg","Whoever saves one life, saves the world entire.","[18, 36, 10752]","R","November","1993","1990-1995","2.948745482","19.58808987","","","Drama","History","War","","",46,57,0.807017543859649,"Male",12,"gen2",2
"253","329","Sam Neill",0,2,8.083,"1947-09-14","","Omagh, County Tyrone, Northern Ireland, UK","Jurassic Park","920100000","6.3e+07","en","14.221","127","7.9","10172","Steven Spielberg","An adventure 65 million years in the making.","[12, 878]","PG-13","June","1993","1990-1995","2.654719745","20.63999292","","","Adventure","Science Fiction","","","",20,22,0.909090909090909,"Female",0,"gen1",0
"254","329","Sam Neill",0,2,8.083,"1947-09-14","","Omagh, County Tyrone, Northern Ireland, UK","Jurassic Park","920100000","6.3e+07","en","14.221","127","7.9","10172","Steven Spielberg","An adventure 65 million years in the making.","[12, 878]","PG-13","June","1993","1990-1995","2.654719745","20.63999292","","","Adventure","Science Fiction","","","",20,22,0.909090909090909,"Male",13,"gen2",2
"255","788","Robin Williams",0,2,5.811,"1951-07-21","2014-08-11","Chicago - Illinois - USA","Mrs. Doubtfire","441286195","2.5e+07","en","14.582","125","7.2","3748","Chris Columbus","She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.","[35, 18, 10751]","PG-13","November","1993","1990-1995","2.679787891","19.90520419","","","Comedy","Drama","Family","","",13,18,0.722222222222222,"Female",0,"gen1",0
"256","788","Robin Williams",0,2,5.811,"1951-07-21","2014-08-11","Chicago - Illinois - USA","Mrs. Doubtfire","441286195","2.5e+07","en","14.582","125","7.2","3748","Chris Columbus","She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.","[35, 18, 10751]","PG-13","November","1993","1990-1995","2.679787891","19.90520419","","","Comedy","Drama","Family","","",13,18,0.722222222222222,"Male",3,"gen2",2
"257","680","John Travolta",0,2,4.196,"1954-02-18","","Englewood, New Jersey, USA","Pulp Fiction","214179088","8e+06","en","28.266","154","8.5","17614","Quentin Tarantino","Just because you are a character doesn't mean you have character.","[80, 53]","R","September","1994","1990-1995","3.341659669","19.18232308","","","Crime","Thriller","","","",26,44,0.590909090909091,"Female",0,"gen1",0
"258","680","John Travolta",0,2,4.196,"1954-02-18","","Englewood, New Jersey, USA","Pulp Fiction","214179088","8e+06","en","28.266","154","8.5","17614","Quentin Tarantino","Just because you are a character doesn't mean you have character.","[80, 53]","R","September","1994","1990-1995","3.341659669","19.18232308","","","Crime","Thriller","","","",26,44,0.590909090909091,"Male",2,"gen2",2
"259","13","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","Forrest Gump","677387716","5.5e+07","en","24.907","142","8.4","16998","Robert Zemeckis","Life is like a box of chocolates...you never know what you're gonna get.","[35, 18, 10749]","PG-13","July","1994","1990-1995","3.215148888","20.33375436","","","Comedy","Drama","Romance","","",43,57,0.754385964912281,"Female",0,"gen1",0
"260","13","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","Forrest Gump","677387716","5.5e+07","en","24.907","142","8.4","16998","Robert Zemeckis","Life is like a box of chocolates...you never know what you're gonna get.","[35, 18, 10749]","PG-13","July","1994","1990-1995","3.215148888","20.33375436","","","Comedy","Drama","Romance","","",43,57,0.754385964912281,"Male",6,"gen2",2
"261","11596","Heather Langenkamp",0,1,1.542,"1964-07-17","","Tulsa, Oklahoma, USA","New Nightmare","18090181","1.4e+07","en","11.455","112","6.5","697","Wes Craven","This time the terror doesn't stop at the screen.","[14, 27, 9648, 53]","R","October","1994","1990-1995","2.438426316","16.71087986","","","Fantasy","Horror","Mystery","Thriller","",11,26,0.423076923076923,"Male",6,"gen1",1
"262","11596","Heather Langenkamp",0,1,1.542,"1964-07-17","","Tulsa, Oklahoma, USA","New Nightmare","18090181","1.4e+07","en","11.455","112","6.5","697","Wes Craven","This time the terror doesn't stop at the screen.","[14, 27, 9648, 53]","R","October","1994","1990-1995","2.438426316","16.71087986","","","Fantasy","Horror","Mystery","Thriller","",11,26,0.423076923076923,"Female",0,"gen2",0
"263","306","Eddie Murphy",0,2,5.207,"1961-04-03","","Brooklyn, New York, USA","Beverly Hills Cop III","119208989","5e+07","en","9.52","104","5.8","930","John Landis","In for the ride of his life!","[28, 35, 80]","R","May","1994","1990-1995","2.253394849","18.59638872","","","Action","Comedy","Crime","","",25,28,0.892857142857143,"Female",0,"gen1",0
"264","306","Eddie Murphy",0,2,5.207,"1961-04-03","","Brooklyn, New York, USA","Beverly Hills Cop III","119208989","5e+07","en","9.52","104","5.8","930","John Landis","In for the ride of his life!","[28, 35, 80]","R","May","1994","1990-1995","2.253394849","18.59638872","","","Action","Comedy","Crime","","",25,28,0.892857142857143,"Male",9,"gen2",2
"265","807","Brad Pitt",0,2,13.488,"1963-12-18","","Shawnee, Oklahoma, USA","Se7en","327311859","3.3e+07","en","21.9","127","8.3","12202","David Fincher","Seven deadly sins. Seven ways to die.","[80, 9648, 53]","R","September","1995","1995-2000","3.086486637","19.60642397","","","Crime","Mystery","Thriller","","",34,41,0.829268292682927,"Female",0,"gen1",0
"266","807","Brad Pitt",0,2,13.488,"1963-12-18","","Shawnee, Oklahoma, USA","Se7en","327311859","3.3e+07","en","21.9","127","8.3","12202","David Fincher","Seven deadly sins. Seven ways to die.","[80, 9648, 53]","R","September","1995","1995-2000","3.086486637","19.60642397","","","Crime","Mystery","Thriller","","",34,41,0.829268292682927,"Male",2,"gen2",2
"267","568","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","Apollo 13","355237933","5.2e+07","en","21.202","140","7.4","3264","Ron Howard","Houston, we have a problem.","[18, 36]","PG","June","1995","1995-2000","3.054095517","19.68829836","","","Drama","History","","","",56,64,0.875,"Female",0,"gen1",0
"268","568","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","Apollo 13","355237933","5.2e+07","en","21.202","140","7.4","3264","Ron Howard","Houston, we have a problem.","[18, 36]","PG","June","1995","1995-2000","3.054095517","19.68829836","","","Drama","History","","","",56,64,0.875,"Male",6,"gen2",2
"269","524","Robert De Niro",0,2,7.656,"1943-08-17","","Greenwich Village, New York City, New York, USA","Casino","116112375","5.2e+07","en","13.581","179","8","2949","Martin Scorsese","No one stays at the top forever.","[80]","R","November","1995","1995-2000","2.608671757","18.57006903","","","Crime","","","","",28,33,0.848484848484849,"Female",0,"gen1",0
"270","524","Robert De Niro",0,2,7.656,"1943-08-17","","Greenwich Village, New York City, New York, USA","Casino","116112375","5.2e+07","en","13.581","179","8","2949","Martin Scorsese","No one stays at the top forever.","[80]","R","November","1995","1995-2000","2.608671757","18.57006903","","","Crime","","","","",28,33,0.848484848484849,"Male",11,"gen2",2
"271","688","Meryl Streep",0,1,3.203,"1949-06-22","","Summit, New Jersey, USA","The Bridges of Madison County","182016617","2.4e+07","en","12.329","135","7.6","956","Clint Eastwood","The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...","[18, 10749]","PG-13","May","1995","1995-2000","2.511954211","19.01960854","","","Drama","Romance","","","",4,7,0.571428571428571,"Female",10,"gen1",1
"272","688","Meryl Streep",0,1,3.203,"1949-06-22","","Summit, New Jersey, USA","The Bridges of Madison County","182016617","2.4e+07","en","12.329","135","7.6","956","Clint Eastwood","The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...","[18, 10749]","PG-13","May","1995","1995-2000","2.511954211","19.01960854","","","Drama","Romance","","","",4,7,0.571428571428571,"Female",0,"gen2",0
"273","954","Tom Cruise",0,2,12.645,"1962-07-03","","Syracuse, New York, USA","Mission: Impossible","457696359","8e+07","en","21.956","110","6.9","5305","Brian De Palma","Expect the Impossible.","[12, 28, 53]","PG-13","May","1996","1995-2000","3.089040451","19.94171655","","","Adventure","Action","Thriller","","",20,25,0.8,"Female",0,"gen1",0
"274","954","Tom Cruise",0,2,12.645,"1962-07-03","","Syracuse, New York, USA","Mission: Impossible","457696359","8e+07","en","21.956","110","6.9","5305","Brian De Palma","Expect the Impossible.","[12, 28, 53]","PG-13","May","1996","1995-2000","3.089040451","19.94171655","","","Adventure","Action","Thriller","","",20,25,0.8,"Male",7,"gen2",2
"275","4232","Neve Campbell",0,1,2.682,"1973-10-03","","Guelph, Ontario, Canada","Scream","173046663","1.4e+07","en","13.966","112","7.2","3373","Wes Craven","Someone has taken their love of scary movies one step too far.","[80, 27, 9648]","R","December","1996","1995-2000","2.636625804","18.96907184","","","Crime","Horror","Mystery","","",6,18,0.333333333333333,"Male",7,"gen1",1
"276","4232","Neve Campbell",0,1,2.682,"1973-10-03","","Guelph, Ontario, Canada","Scream","173046663","1.4e+07","en","13.966","112","7.2","3373","Wes Craven","Someone has taken their love of scary movies one step too far.","[80, 27, 9648]","R","December","1996","1995-2000","2.636625804","18.96907184","","","Crime","Horror","Mystery","","",6,18,0.333333333333333,"Female",0,"gen2",0
"277","884","James Spader",0,2,5.136,"1960-02-07","","Boston, Massachusetts, USA","Crash",NA,"1e+07","en","8.218","90","6.5","452","David Cronenberg","Love in the dying moments of the twentieth century","[18, 53, 10749]","NC-17","July","1996","1995-2000","2.10632687","#<U+FFFD>NOMBRE?","","","Drama","Thriller","Romance","","",7,11,0.636363636363636,"Female",0,"gen1",0
"278","884","James Spader",0,2,5.136,"1960-02-07","","Boston, Massachusetts, USA","Crash",NA,"1e+07","en","8.218","90","6.5","452","David Cronenberg","Love in the dying moments of the twentieth century","[18, 53, 10749]","NC-17","July","1996","1995-2000","2.10632687","#<U+FFFD>NOMBRE?","","","Drama","Thriller","Romance","","",7,11,0.636363636363636,"Male",8,"gen2",2
"279","10061","Kurt Russell",0,2,4.633,"1951-03-17","","Springfield, Massachusetts, USA","Escape from L.A.","42277365","5e+07","en","9.685","97","5.9","763","John Carpenter","Snake Is Back.","[28, 12, 878, 53]","R","August","1996","1995-2000","2.270578297","17.55976239","","","Action","Adventure","Science Fiction","Thriller","",18,25,0.72,"Female",0,"gen1",0
"280","10061","Kurt Russell",0,2,4.633,"1951-03-17","","Springfield, Massachusetts, USA","Escape from L.A.","42277365","5e+07","en","9.685","97","5.9","763","John Carpenter","Snake Is Back.","[28, 12, 878, 53]","R","August","1996","1995-2000","2.270578297","17.55976239","","","Action","Adventure","Science Fiction","Thriller","",18,25,0.72,"Male",12,"gen2",2
"281","128","Yuriko Ishida",1,1,1.664,"1969-10-03","","Nagoya, Aichi Prefecture, Japan","Princess Mononoke","159375308","26500000","ja","22.34","134","8.4","4325","Hayao Miyazaki","The Fate Of The World Rests On The Courage Of One Warrior.","[12, 16, 14]","PG-13","July","1997","1995-2000","3.106378794","18.88677241","","","Adventure","Animation","Fantasy","","",5,12,0.416666666666667,"Male",5,"gen1",1
"282","128","Yuriko Ishida",1,1,1.664,"1969-10-03","","Nagoya, Aichi Prefecture, Japan","Princess Mononoke","159375308","26500000","ja","22.34","134","8.4","4325","Hayao Miyazaki","The Fate Of The World Rests On The Courage Of One Warrior.","[12, 16, 14]","PG-13","July","1997","1995-2000","3.106378794","18.88677241","","","Adventure","Animation","Fantasy","","",5,12,0.416666666666667,"Female",0,"gen2",0
"283","686","Jodie Foster",0,1,6.003,"1962-11-19","","Los Angeles, California, USA","Contact","171120329","9e+07","en","17.318","150","7.3","2475","Robert Zemeckis","If it's just us, it seems like an awful waste of space.","[18, 9648, 878]","PG","July","1997","1995-2000","2.851746423","18.95787755","","","Drama","Mystery","Science Fiction","","",24,61,0.39344262295082,"Male",7,"gen1",1
"284","686","Jodie Foster",0,1,6.003,"1962-11-19","","Los Angeles, California, USA","Contact","171120329","9e+07","en","17.318","150","7.3","2475","Robert Zemeckis","If it's just us, it seems like an awful waste of space.","[18, 9648, 878]","PG","July","1997","1995-2000","2.851746423","18.95787755","","","Drama","Mystery","Science Fiction","","",24,61,0.39344262295082,"Female",0,"gen2",0
"285","638","Bill Pullman",0,2,11.385,"1953-12-17","","Hornell, New York, U.S.A.","Lost Highway","3675201","1.5e+07","en","11.715","134","7.6","1316","David Lynch","","[18, 53, 9648]","R","January","1997","1995-2000","2.460870072","15.11711838","","","Drama","Thriller","Mystery","","",29,37,0.783783783783784,"Female",0,"gen1",0
"286","638","Bill Pullman",0,2,11.385,"1953-12-17","","Hornell, New York, U.S.A.","Lost Highway","3675201","1.5e+07","en","11.715","134","7.6","1316","David Lynch","","[18, 53, 9648]","R","January","1997","1995-2000","2.460870072","15.11711838","","","Drama","Thriller","Mystery","","",29,37,0.783783783783784,"Male",7,"gen2",2
"287","2649","Michael Douglas",0,2,5.685,"1944-09-25","","New Brunswick, New Jersey, USA","The Game","109423648","5e+07","en","13.753","129","7.6","3330","David Fincher","What do you get for the man who has everything?","[18, 9648, 53]","R","September","1997","1995-2000","2.621256982","18.51073759","","","Drama","Mystery","Thriller","","",22,31,0.709677419354839,"Female",0,"gen1",0
"288","2649","Michael Douglas",0,2,5.685,"1944-09-25","","New Brunswick, New Jersey, USA","The Game","109423648","5e+07","en","13.753","129","7.6","3330","David Fincher","What do you get for the man who has everything?","[18, 9648, 53]","R","September","1997","1995-2000","2.621256982","18.51073759","","","Drama","Mystery","Thriller","","",22,31,0.709677419354839,"Male",3,"gen2",2
"289","4421","Demi Moore",0,1,3.656,"1962-11-11","","Roswell, New Mexico, US","G.I. Jane","48169156","5e+07","en","13.233","125","6.3","886","Ridley Scott","Failure is not an option.","[28, 18]","R","August","1997","1995-2000","2.58271371","17.69022946","","","Action","Drama","","","",2,14,0.142857142857143,"Male",7,"gen1",1
"290","4421","Demi Moore",0,1,3.656,"1962-11-11","","Roswell, New Mexico, US","G.I. Jane","48169156","5e+07","en","13.233","125","6.3","886","Ridley Scott","Failure is not an option.","[28, 18]","R","August","1997","1995-2000","2.58271371","17.69022946","","","Action","Drama","","","",2,14,0.142857142857143,"Female",0,"gen2",0
"291","184","Pam Grier",0,1,5.232,"1949-05-26","","Winston-Salem, North Carolina, USA","Jackie Brown","39673162","1.2e+07","en","14.196","154","7.3","3639","Quentin Tarantino","Six players on the trail of a half million in cash. There's only one question... Who's playing who?","[80, 53, 18]","","December","1997","1995-2000","2.652960235","17.4961855","","","Crime","Thriller","Drama","","",10,21,0.476190476190476,"Male",3,"gen1",1
"292","184","Pam Grier",0,1,5.232,"1949-05-26","","Winston-Salem, North Carolina, USA","Jackie Brown","39673162","1.2e+07","en","14.196","154","7.3","3639","Quentin Tarantino","Six players on the trail of a half million in cash. There's only one question... Who's playing who?","[80, 53, 18]","","December","1997","1995-2000","2.652960235","17.4961855","","","Crime","Thriller","Drama","","",10,21,0.476190476190476,"Female",0,"gen2",0
"293","857","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","Saving Private Ryan","481840909","7e+07","en","22.602","169","8.1","9567","Steven Spielberg","The mission is a man.","[18, 36, 10752]","R","July","1998","1995-2000","3.118038398","19.99312455","","","Drama","History","War","","",54,58,0.931034482758621,"Female",0,"gen1",0
"294","857","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","Saving Private Ryan","481840909","7e+07","en","22.602","169","8.1","9567","Steven Spielberg","The mission is a man.","[18, 36, 10752]","R","July","1998","1995-2000","3.118038398","19.99312455","","","Drama","History","War","","",54,58,0.931034482758621,"Male",14,"gen2",2
"295","550","Edward Norton",0,2,6.258,"1969-08-18","","Boston, Massachusetts, USA","Fight Club","100853753","6.3e+07","en","34.117","139","8.4","18311","David Fincher","Mischief. Mayhem. Soap.","[18]","R","October","1999","1995-2000","3.529795794","18.42918204","","","Drama","","","","",35,44,0.795454545454545,"Female",0,"gen1",0
"296","550","Edward Norton",0,2,6.258,"1969-08-18","","Boston, Massachusetts, USA","Fight Club","100853753","6.3e+07","en","34.117","139","8.4","18311","David Fincher","Mischief. Mayhem. Soap.","[18]","R","October","1999","1995-2000","3.529795794","18.42918204","","","Drama","","","","",35,44,0.795454545454545,"Male",4,"gen2",2
"297","2668","Johnny Depp",0,2,16.516,"1963-06-09","","Owensboro, Kentucky, USA ","Sleepy Hollow","206071502","1e+08","en","10.702","105","7.1","3976","Tim Burton","Heads will roll","[18, 14, 27, 9648, 53]","R","November","1999","1995-2000","2.37043064","19.14373376","","","Drama","Fantasy","Horror","Mystery","Thriller",23,29,0.793103448275862,"Female",0,"gen1",0
"298","2668","Johnny Depp",0,2,16.516,"1963-06-09","","Owensboro, Kentucky, USA ","Sleepy Hollow","206071502","1e+08","en","10.702","105","7.1","3976","Tim Burton","Heads will roll","[18, 14, 27, 9648, 53]","R","November","1999","1995-2000","2.37043064","19.14373376","","","Drama","Fantasy","Horror","Mystery","Thriller",23,29,0.793103448275862,"Male",5,"gen2",2
"299","2277","Robin Williams",0,2,5.811,"1951-07-21","2014-08-11","Chicago - Illinois - USA","Bicentennial Man",NA,"1e+08","en","11.693","131","7.2","2185","Chris Columbus","One robot's 200 year journey to become an ordinary man.","[35, 878, 18]","PG","December","1999","1995-2000","2.458990372","#<U+FFFD>NOMBRE?","","","Comedy","Science Fiction","Drama","","",9,14,0.642857142857143,"Female",0,"gen1",0
"300","2277","Robin Williams",0,2,5.811,"1951-07-21","2014-08-11","Chicago - Illinois - USA","Bicentennial Man",NA,"1e+08","en","11.693","131","7.2","2185","Chris Columbus","One robot's 200 year journey to become an ordinary man.","[35, 878, 18]","PG","December","1999","1995-2000","2.458990372","#<U+FFFD>NOMBRE?","","","Comedy","Science Fiction","Drama","","",9,14,0.642857142857143,"Male",4,"gen2",2
"301","404","Richard Farnsworth",0,2,0.6,"1920-09-01","2000-10-06","Los Angeles, California, USA","The Straight Story","6203044","1e+07","en","6.94","112","7.8","731","David Lynch","A true story that proves a little determination goes a very, very long way.","[18]","G","October","1999","1995-2000","1.937301775","15.6405507","","","Drama","","","","",9,11,0.818181818181818,"Female",0,"gen1",0
"302","404","Richard Farnsworth",0,2,0.6,"1920-09-01","2000-10-06","Los Angeles, California, USA","The Straight Story","6203044","1e+07","en","6.94","112","7.8","731","David Lynch","A true story that proves a little determination goes a very, very long way.","[18]","G","October","1999","1995-2000","1.937301775","15.6405507","","","Drama","","","","",9,11,0.818181818181818,"Male",8,"gen2",2
"303","1946","Jennifer Jason Leigh",0,1,7.713,"1962-02-05","","Hollywood, Los Angeles, California, USA","eXistenZ","2856712","1.5e+07","en","10.817","97","6.9","1023","David Cronenberg","Play it. Live it. Kill for it.","[28, 27, 878, 53]","R","April","1999","1995-2000","2.381118971","14.86518187","","","Action","Horror","Science Fiction","Thriller","",4,16,0.25,"Male",9,"gen1",1
"304","1946","Jennifer Jason Leigh",0,1,7.713,"1962-02-05","","Hollywood, Los Angeles, California, USA","eXistenZ","2856712","1.5e+07","en","10.817","97","6.9","1023","David Cronenberg","Play it. Live it. Kill for it.","[28, 27, 878, 53]","R","April","1999","1995-2000","2.381118971","14.86518187","","","Action","Horror","Science Fiction","Thriller","",4,16,0.25,"Female",0,"gen2",0
